ResourceName,AssetType,ProjectID,Region,FullResourcePath
system:gke-billing-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:gke-billing-controller
system:gke-common-webhooks,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:gke-common-webhooks
system:gke-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:gke-controller
system:gke-hpa-actor,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:gke-hpa-actor
system:gke-hpa-service-reader,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:gke-hpa-service-reader
system:gke-mpa-actor,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:gke-mpa-actor
system:gke-uas-collection-reader,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:gke-uas-collection-reader
system:gke-uas-metrics-reader,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:gke-uas-metrics-reader
system:gke-vpa-actor,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:gke-vpa-actor
system:gke-vpa-admission-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:gke-vpa-admission-controller
system:gke-vpa-cr-actor,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:gke-vpa-cr-actor
system:gke-vpa-evictioner,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:gke-vpa-evictioner
system:gke-vpa-metrics-reader,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:gke-vpa-metrics-reader
system:gke-vpa-status-actor,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:gke-vpa-status-actor
system:gke-vpa-status-reader,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:gke-vpa-status-reader
system:gke-vpa-target-reader,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:gke-vpa-target-reader
system:gke-vpa-updater-in-place,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:gke-vpa-updater-in-place
system:glbc-status,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:glbc-status
system:heapster,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:heapster
system:kube-aggregator,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:kube-aggregator
system:kube-controller-manager,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:kube-controller-manager
system:kube-dns,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:kube-dns
system:kube-dns-autoscaler,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:kube-dns-autoscaler
system:kube-scheduler,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:kube-scheduler
system:kubelet-api-admin,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:kubelet-api-admin
system:kubestore-collector,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:kubestore-collector
system:maintenance-controller-cluster-role,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:maintenance-controller-cluster-role
system:managed-certificate-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:managed-certificate-controller
system:master-monitoring-role,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:master-monitoring-role
system:metrics-server,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:metrics-server
system:metrics-server-nanny,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:metrics-server-nanny
system:monitoring,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:monitoring
system:node,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:node
system:node-bootstrapper,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:node-bootstrapper
system:node-problem-detector,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:node-problem-detector
system:node-proxier,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:node-proxier
system:persistent-volume-provisioner,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:persistent-volume-provisioner
system:pip-controller-manager,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:pip-controller-manager
system:public-info-viewer,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:public-info-viewer
system:resource-tracker,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:resource-tracker
system:service-account-issuer-discovery,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:service-account-issuer-discovery
system:service-steering,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:service-steering
system:volume-scheduler,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:volume-scheduler
tpu-device-plugin,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/tpu-device-plugin
view,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/view
